Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-11061,25/01/2024,26/01/2024,Same Day,,Home Office,CENTRAL,Multan,Technology,Copiers,Multifunction Copier,6,23.54,0.15,141.24,22.29
ORD-11052,28/09/2023,03/10/2023,Second Class,Kamran Ansari,Consumer,west,Quetta,Technology,Accessories,USB Cable,9,292.42,0.3,2631.78,214.08
ORD-10697,04/10/2023,05/10/2023,Standard Class,Usman Chaudhry,Corporate,North,Islamabad,Technology,Accessories,USB Cable,3,489.7,0,1469.1,-64.71
ORD-10589,31/10/2024,05/11/2024,Same Day,Usman Ansari,Corporate, South ,Karachi,Furniture,Tables,Corner Table,10,708.45,0.3,7084.5,597.71
ORD-10831,16/01/2024,21/01/2024,Same Day,,Consumer,CENTRAL,Faisalabad,Office Supplies,Paper,Sticky Notes,9,645,0.1,5805,-842.24
ORD-10879,13/01/2024,19/01/2024,Same Day,Bilal Chaudhry,Consumer,south,Hyderabad,Technology,Machines,Label Maker,2,805.53,0,1611.06,223.62
ORD-10311,06/03/2024,09/03/2024,Standard Class,Kamran Qureshi,Corporate,,Islamabad,Furniture,Furnishings,Wall Clock,12,817.53,0.3,9810.36,1945.92
ORD-11051,23/10/2023,28/10/2023,Same Day,Fatima Raza,Corporate,central,Faisalabad,Office Supplies,Paper,Notebook,5,176.7,0,883.5,96.16
ORD-10037,07/01/2023,10/01/2023,Same Day,Usman Chaudhry,Home Office,east,Gujranwala,Technology,Machines,Label Maker,7,439.65,0.1,3077.55,55.6
ORD-10353,16/10/2024,17/10/2024,Second Class,Zara Ansari,Home Office,EAST,Gujranwala,Office Supplies,Binders,Hanging Binder,1,662.2,0.3,662.2,1.29
ORD-11137,05/05/2024,09/05/2024,Standard Class,Usman Butt,Consumer,central,Multan,Technology,Machines,Shredder,4,817.66,15,3270.64,913
ORD-10236,31/08/2024,05/09/2024,Same Day,Faisal Butt,Home Office,West,Peshawar,Technology,Machines,Shredder,1,95.63,0,95.63,32.25
ORD-11134,28/03/2023,04/04/2023,First Class,Faisal Sheikh,Corporate,south,Karachi,Furniture,Furnishings,Desk Lamp,12,732.28,0,8787.36,1817.65
ORD-11164,08/08/2024,09/08/2024,First Class,Fatima Ansari,Home Office, West,Peshawar,Technology,Machines,Shredder,5,264.91,0,1324.55,-121.97
ORD-10499,23/02/2024,26/02/2024,First Class,Ayesha Raza,Consumer,Central,Faisalabad,Technology,Accessories,Keyboard,9,384.28,0.2,3458.52,-92.78
ORD-10553,20/01/2023,21/01/2023,Standard Class,Mahnoor Farooq,Corporate,central,Multan,Office Supplies,Paper,Copy Paper A4,2,727.19,0.15,1454.38,14.86
ORD-10055,08/11/2023,14/11/2023,Second Class,Ali Iqbal,Home Office,WEST,Peshawar,Office Supplies,Binders,Hanging Binder,12,293.48,0,3521.76,-482.72
ORD-10302,10/05/2024,13/05/2024,First Class,Kamran Sheikh,Corporate,,Islamabad,Furniture,Chairs,Folding Chair,1,603.38,0.15,603.38,183.34
ORD-10286,07/06/2023,10/06/2023,Second Class,Sara Raza,Corporate,Central,Faisalabad,Office Supplies,Labels,Shipping Labels,9,201.87,0,1816.83,200.4
ORD-10863,19/02/2023,23/02/2023,First Class,Ali Qureshi,Consumer,East,Sialkot,Office Supplies,Art,Pen Set,11,335.52,0.1,3690.72,69.13
ORD-10219,18/06/2023,22/06/2023,First Class,Sana Chaudhry,Home Office,WEST,Peshawar,Furniture,Bookcases,5-Shelf Bookcase,8,242.18,0,1937.44,-203.02
ORD-10685,01/12/2024,05/12/2024,Standard Class,Omar Raza,Consumer, North,Lahore,Furniture,Tables,Round Conference Table,2,556.05,0,1112.1,33.64
ORD-10387,08/03/2023,11/03/2023,Standard Class,Rabia Iqbal,Home Office,west,Quetta,Technology,Accessories,Wireless Mouse,9,192.81,0,1735.29,270.75
ORD-10792,01/03/2023,06/03/2023,Same Day,  Sana Butt  ,Consumer,NORTH,Rawalpindi,Technology,Accessories,USB Cable,5,690.55,0,3452.75,-69.85
ORD-10390,29/02/2024,04/03/2024,First Class,  Fatima Chaudhry  ,Consumer,NORTH,Islamabad,Technology,Machines,Laser Printer,5,712.22,0,3561.1,0.51
ORD-10352,19/10/2024,26/10/2024,Standard Class,Adeel Malik,Corporate, West,Peshawar,Furniture,Bookcases,5-Shelf Bookcase,1,837.54,0,837.54,148.98
ORD-10193,31/10/2024,07/11/2024,First Class,Sara Farooq,Home Office,SOUTH,Karachi,Office Supplies,Storage,Filing Cabinet,2,699.19,0,1398.38,-63.01
ORD-10235,04/02/2023,07/02/2023,Standard Class,Hassan Iqbal,Corporate,NORTH,Islamabad,Furniture,Chairs,Folding Chair,3,660.13,0.15,1980.39,635.54
ORD-11049,10/02/2023,13/02/2023,Same Day,Tariq Qureshi,Corporate,east,Gujranwala,Office Supplies,Storage,Filing Cabinet,6,827.8,0.3,4966.8,1610.47
ORD-10480,25/07/2023,30/07/2023,Same Day,Mahnoor Qureshi,Corporate,West,Quetta,Office Supplies,Art,Pen Set,5,681.89,0.3,3409.45,586.14
ORD-10567,25/11/2024,26/11/2024,Same Day,Ali Raza,Corporate,CENTRAL,Faisalabad,Furniture,Furnishings,Floor Mat,7,760.69,0.1,5324.83,-69.13
ORD-10116,28/10/2023,31/10/2023,Same Day,  Sana Qureshi  ,Consumer,North,Islamabad,Technology,Accessories,Wireless Mouse,12,386.37,0.2,4636.44,333.61
ORD-10936,08/04/2023,09/04/2023,Same Day,sana farooq,Home Office,SOUTH,Hyderabad,Office Supplies,Binders,View Binder,10,777.75,0,7777.5,2489.57
ORD-10653,10/01/2023,16/01/2023,Second Class,Zara Khan,Home Office,central,Multan,Furniture,Furnishings,Floor Mat,12,577.08,0,6924.96,1410.97
ORD-11034,02/02/2024,05/02/2024,Same Day,Imran Khan,Corporate,SOUTH,Hyderabad,Technology,Copiers,Desktop Copier,8,291.07,0,2328.56,-51.48
ORD-11148,12/07/2023,17/07/2023,First Class,Bilal Iqbal,Corporate, North,Islamabad,Furniture,Tables,Round Conference Table,10,611.72,0.2,6117.2,-394.95
ORD-10570,03/10/2024,06/10/2024,Same Day,Ali Raza,Consumer,East,Sialkot,Office Supplies,Paper,Sticky Notes,9,715.73,0,6441.57,1532.29
ORD-10866,20/03/2023,23/03/2023,Same Day,Rabia Malik,Consumer,East,Sialkot,Technology,Phones,Office Desk Phone,6,835.06,0.2,5010.36,4.98
ORD-10120,24/09/2023,30/09/2023,Standard Class,Ayesha Butt,Home Office,west,Peshawar,Technology,Copiers,Desktop Copier,2,409.58,0.2,819.16,59.43
ORD-10882,07/05/2024,14/05/2024,Standard Class,Nida Ansari,Consumer,NORTH,Islamabad,Technology,Phones,Office Desk Phone,11,586.42,0.1,6450.62,1572.09
ORD-11058,29/12/2023,05/01/2024,Standard Class,Hassan Iqbal,Home Office,south,Karachi,Technology,Accessories,USB Cable,4,489.83,0,1959.32,641.16
ORD-10839,23/09/2024,28/09/2024,Standard Class,Sana Raza,Corporate, South ,Hyderabad,Furniture,Chairs,Mesh Task Chair,9,179.43,0.15,1614.87,8.39
ORD-10062,10/10/2023,17/10/2023,Same Day,Omar Qureshi,Home Office,WEST,Peshawar,Furniture,Bookcases,Corner Bookcase,10,899.02,0.1,8990.2,2540.9
ORD-11012,16/05/2023,20/05/2023,First Class,Usman Malik,Consumer,North,Lahore,Furniture,Chairs,Mesh Task Chair,6,875.23,0,5251.38,-574.61
ORD-10453,22/04/2023,24/04/2023,,Rabia Khan,Corporate,East,Sialkot,Office Supplies,Paper,Copy Paper A4,5,377.8,0.2,1889,228.04
ORD-10515,28/07/2024,01/08/2024,First Class,Kamran Malik,Home Office, West,Quetta,Technology,Machines,Laser Printer,4,782.01,0,3128.04,836.68
ORD-10570,03/10/2024,06/10/2024,Same Day,Ali Raza,Consumer,East,Sialkot,Office Supplies,Paper,Sticky Notes,9,715.73,0,6441.57,1532.29
ORD-10223,13/02/2023,17/02/2023,Second Class,Ahmed Iqbal,Corporate,north,Rawalpindi,Office Supplies,Art,Pen Set,11,386.86,0,4255.46,-181.46
ORD-10613,27/06/2023,02/07/2023,Second Class,SANA CHAUDHRY,Corporate,central,Multan,Technology,Phones,Office Desk Phone,3,650.9,0,1952.7,121.08
ORD-10221,19/02/2024,26/02/2024,Same Day,Ayesha Khan,Corporate,west,Quetta,Office Supplies,Binders,3-Ring Binder,1,748.18,0,748.18,-63.33
ORD-10724,26/09/2023,28/09/2023,Standard Class,Ayesha Farooq,Consumer,North,Islamabad,Office Supplies,Paper,Sticky Notes,1,375.3,0.1,375.3,123.7
ORD-10955,13/10/2024,18/10/2024,Second Class,Bilal Qureshi,Home Office,west,Quetta,Office Supplies,Binders,Hanging Binder,6,518.72,0.1,3112.32,632.37
ORD-10465,28/01/2023,04/02/2023,Standard Class,Omar Iqbal,Consumer,north,Islamabad,Office Supplies,Art,Marker Set,3,445.24,0.2,1335.72,230.27
ORD-10052,02/10/2024,04/10/2024,Same Day,Tariq Malik,Corporate,EAST,Sialkot,Furniture,Tables,Rectangular Desk,3,7.39,0.1,22.17,4.32
ORD-11135,11/06/2023,18/06/2023,Standard Class,Sana Chaudhry,Consumer,central,Faisalabad,Office Supplies,Paper,Notebook,6,237.9,0,1427.4,446.93
ORD-10485,17/03/2024,19/03/2024,Second Class,Imran Ansari,Home Office,EAST,Gujranwala,Office Supplies,Binders,Hanging Binder,11,487.76,,5365.36,471.91
ORD-11183,10/08/2024,13/08/2024,Second Class,Tariq Chaudhry,Home Office,West,Quetta,Furniture,Furnishings,Desk Lamp,5,241.82,0,1209.1,257.53
ORD-10992,21/02/2023,27/02/2023,Standard Class,Fatima Farooq,Corporate, North,Islamabad,Technology,Machines,Label Maker,10,637.12,0.1,6371.2,-38.02
ORD-10155,05/03/2024,10/03/2024,Standard Class,Sana Qureshi,Corporate,north,Lahore,Furniture,Chairs,Executive Leather Chair,11,634.44,0,6978.84,-192.85
ORD-10990,08/03/2023,10/03/2023,Same Day,Hina Qureshi,Home Office,central,Multan,Furniture,Chairs,Executive Leather Chair,2,144.84,0.2,289.68,96.41
ORD-10600,16/10/2024,22/10/2024,First Class,Nida Khan,Home Office, West,Peshawar,Technology,Copiers,Desktop Copier,1,229.29,0.2,229.29,70.75
ORD-10948,27/07/2024,31/07/2024,Standard Class,Kamran Malik,Home Office,Central,Faisalabad,Office Supplies,Paper,Copy Paper A4,12,252.1,0,3025.2,979.18
ORD-10248,17/07/2023,24/07/2023,Standard Class,Kamran Sheikh,Home Office,South,Karachi,Furniture,Furnishings,Desk Lamp,5,334.67,0.1,1673.35,171.62
ORD-10441,24/11/2024,27/11/2024,Same Day,Faisal Sheikh,Consumer,South,Hyderabad,Furniture,Chairs,Mesh Task Chair,7,802.77,0,5619.39,480.43
ORD-11125,04/01/2023,06/01/2023,Same Day,Ahmed Farooq,Corporate,NORTH,Rawalpindi,Technology,Copiers,Multifunction Copier,4,172.7,0.2,690.8,2.19
ORD-11138,05/07/2024,10/07/2024,Same Day,Zara Raza,Consumer,NORTH,Rawalpindi,Technology,Phones,Office Desk Phone,9,126.88,0,1141.92,-146.16
ORD-10542,07/07/2024,10/07/2024,Second Class,Hassan Khan,Corporate,South,Hyderabad,Technology,Accessories,Keyboard,1,801.84,0.15,801.84,117.27
ORD-10701,28/11/2024,04/12/2024,Same Day,Omar Raza,Consumer,south,Hyderabad,Office Supplies,Paper,Sticky Notes,10,771.08,0.1,7710.8,-1002.35
ORD-10117,28/12/2023,02/01/2024,Same Day,Rabia Butt,Consumer,WEST,Quetta,Furniture,Furnishings,Wall Clock,1,132.79,0.15,132.79,25.1
ORD-10779,14/03/2023,18/03/2023,Same Day,Ali Malik,Corporate,Central,Faisalabad,Furniture,Bookcases,Corner Bookcase,1,449.45,0,449.45,78.73
ORD-10628,12/07/2023,13/07/2023,Standard Class,Sana Sheikh,Corporate,East,Gujranwala,Furniture,Bookcases,Corner Bookcase,10,438.66,,4386.6,685.61
ORD-10767,02/03/2024,09/03/2024,Same Day,Mahnoor Iqbal,Consumer,west,Quetta,Office Supplies,Art,Marker Set,1,524.58,0,524.58,90.52
ORD-10995,04/09/2023,09/09/2023,Same Day,Sara Farooq,Consumer,NORTH,Islamabad,Furniture,Chairs,Executive Leather Chair,6,812.91,0,4877.46,780.02
ORD-10291,02/07/2023,09/07/2023,Same Day,Faisal Iqbal,Home Office,EAST,Sialkot,Technology,Machines,Label Maker,8,569.04,0.1,4552.32,37.34
ORD-11081,25/07/2024,30/07/2024,Second Class,Mahnoor Ansari,Consumer,EAST,Gujranwala,Technology,Machines,Shredder,11,254.67,0.15,2801.37,669.94
ORD-10381,03/04/2023,06/04/2023,Second Class,Ayesha Farooq,Corporate,EAST,Sialkot,Technology,Phones,Smartphone X200,11,329.83,0.15,3628.13,738.83
ORD-10752,04/10/2023,10/10/2023,Same Day,  Bilal Raza  ,Corporate,Central,Multan,Office Supplies,Paper,Notebook,8,32.66,0.15,261.28,57.61
ORD-10878,29/11/2023,04/12/2023,Second Class,Ahmed Qureshi,Corporate,south,Hyderabad,Technology,Phones,Office Desk Phone,11,353.46,0.15,3888.06,1095.34
ORD-10200,26/10/2024,28/10/2024,Second Class,Sara Malik,Home Office, North,Rawalpindi,Office Supplies,Paper,Sticky Notes,1,196.01,0,196.01,-16.4
ORD-10596,26/07/2023,27/07/2023,Standard Class,Rabia Raza,Home Office, South ,Karachi,Office Supplies,Labels,Address Labels,10,791.92,0.1,7919.2,644.21
ORD-11192,17/01/2023,19/01/2023,First Class,Adeel Chaudhry,Home Office,South,Hyderabad,Furniture,Tables,Corner Table,9,872.31,0.2,7850.79,-667.36
ORD-11180,01/08/2024,07/08/2024,Second Class,Tariq Chaudhry,Consumer,Central,Faisalabad,Furniture,Furnishings,Floor Mat,2,873.42,0,1746.84,-85.01
ORD-10596,26/07/2023,27/07/2023,Standard Class,Rabia Raza,Home Office, South ,Karachi,Office Supplies,Labels,Address Labels,10,791.92,0.1,7919.2,644.21
ORD-10101,25/03/2023,30/03/2023,Second Class,Adeel Malik,Home Office,SOUTH,Hyderabad,Technology,Copiers,Desktop Copier,5,505.24,0.2,2526.2,621.02
ORD-10950,06/07/2024,12/07/2024,Same Day,Kamran Qureshi,Home Office,CENTRAL,Multan,Technology,Phones,Cordless Phone,2,698.29,0,1396.58,219.16
ORD-10505,17/05/2023,20/05/2023,Second Class,Kamran Butt,Consumer,SOUTH,Hyderabad,Furniture,Chairs,Stacking Chair,7,789.37,0.3,5525.59,1614.42
ORD-10348,18/05/2023,21/05/2023,Same Day,Tariq Farooq,Corporate, North,Rawalpindi,Office Supplies,Labels,Shipping Labels,4,512.2,0.15,2048.8,48.83
ORD-10997,06/05/2024,09/05/2024,Same Day,Usman Qureshi,Corporate,WEST,Peshawar,Office Supplies,Labels,Address Labels,3,43.22,0,129.66,7.11
ORD-10321,11/08/2024,14/08/2024,Second Class,Sana Qureshi,Home Office, West,Peshawar,Furniture,Bookcases,Wall-Mount Bookcase,1,436.36,0,436.36,-50.72
ORD-10340,26/10/2024,01/11/2024,Same Day,Bilal Chaudhry,Consumer,CENTRAL,Faisalabad,Furniture,Chairs,Mesh Task Chair,2,575.02,0.15,1150.04,87.84
ORD-10615,08/05/2024,09/05/2024,Same Day,TARIQ BUTT,Home Office,,Quetta,Office Supplies,Labels,Address Labels,5,345.5,0,1727.5,132.67
ORD-10154,24/01/2023,27/01/2023,Standard Class,Kamran Butt,Home Office, West,Peshawar,Furniture,Tables,Corner Table,5,173.69,0.2,868.45,202.13
ORD-11146,21/02/2024,23/02/2024,Standard Class,Adeel Ansari,Consumer, South ,Hyderabad,Technology,Accessories,USB Cable,3,117.56,0,352.68,-5.68
ORD-10820,02/07/2024,06/07/2024,,Fatima Ansari,Home Office,SOUTH,Karachi,Office Supplies,Storage,Filing Cabinet,12,227.59,0,2731.08,-360.4
ORD-10077,12/04/2023,19/04/2023,First Class,Sana Farooq,Home Office, West,Peshawar,Furniture,Bookcases,5-Shelf Bookcase,4,770.63,0,3082.52,1049.49
ORD-10287,10/07/2024,15/07/2024,Same Day,Hina Raza,Home Office,West,Peshawar,Furniture,Tables,Coffee Table,5,200.51,0.3,1002.55,159.55
ORD-10322,19/12/2024,21/12/2024,First Class,Zara Sheikh,Consumer,east,Gujranwala,Technology,Phones,Cordless Phone,5,88.24,0.2,441.2,99
ORD-10886,29/10/2023,31/10/2023,First Class,Usman Khan,Corporate,south,Hyderabad,Office Supplies,Storage,Storage Bin,4,526.99,0,2107.96,299.58
ORD-10885,01/06/2023,06/06/2023,Same Day,Omar Chaudhry,Home Office,East,Sialkot,Office Supplies,Labels,Shipping Labels,12,146.68,0.2,1760.16,4.17
ORD-10858,15/12/2023,20/12/2023,Standard Class,Usman Butt,Corporate,Nort,Rawalpindi,Office Supplies,Binders,Hanging Binder,8,173.23,0,1385.84,1.34
ORD-10082,20/10/2024,21/10/2024,First Class,Sana Malik,Home Office, North,Islamabad,Office Supplies,Binders,View Binder,2,293.29,0,586.58,-68.72
ORD-10853,11/02/2023,13/02/2023,Second Class,NIDA QURESHI,Home Office,Central,Faisalabad,Office Supplies,Storage,Storage Bin,1,151.8,,151.8,47.24
ORD-10464,04/08/2024,11/08/2024,Same Day,Imran Khan,Consumer,south,Karachi,Office Supplies,Storage,Storage Bin,5,751.95,0,3759.75,364.88
ORD-10928,20/02/2023,24/02/2023,First Class,Bilal Chaudhry,Consumer,east,Gujranwala,Office Supplies,Art,Pen Set,1,72.01,0.2,72.01,9.21
ORD-11130,02/05/2024,08/05/2024,First Class,Fatima Iqbal,Consumer,EAST,Sialkot,Technology,Phones,Office Desk Phone,6,94.58,0.15,567.48,80.26
ORD-10240,20/08/2023,27/08/2023,Standard Class,Kamran Ansari,Corporate,EAST,Sialkot,Furniture,Chairs,Executive Leather Chair,7,873.78,0.15,6116.46,-221.68
ORD-10830,31/10/2023,01/11/2023,Second Class,Kamran Qureshi,Home Office,WEST,Peshawar,Technology,Accessories,Keyboard,11,153.52,0,1688.72,188.5
ORD-10333,22/10/2024,26/10/2024,Standard Class,Hassan Butt,Consumer,east,Gujranwala,Technology,Copiers,Multifunction Copier,1,116.91,0,116.91,21.16
ORD-10010,20/01/2023,21/01/2023,Second Class,Sara Farooq,Home Office,east,Sialkot,Furniture,Tables,Round Conference Table,2,880.3,0.15,1760.6,410.07
ORD-10738,23/02/2023,26/02/2023,Same Day,Hina Qureshi,Consumer,North,Lahore,Office Supplies,Binders,View Binder,7,246.57,0,1725.99,539.25
ORD-10470,12/08/2023,14/08/2023,First Class,Sana Malik,Home Office,central,Multan,Technology,Phones,Office Desk Phone,2,737.87,0,1475.74,132.46
ORD-10032,17/09/2024,24/09/2024,Standard Class,Nida Farooq,Corporate, North,Islamabad,Technology,Machines,Shredder,7,223.37,0.2,1563.59,303.04
ORD-10856,19/12/2023,20/12/2023,Same Day,Usman Malik,Corporate, West,Quetta,Office Supplies,Art,Pen Set,7,120.01,0.3,840.07,266.83
ORD-10413,09/05/2024,15/05/2024,Standard Class,Rabia Chaudhry,Consumer,East,Gujranwala,Technology,Phones,Smartphone X200,8,467.67,0.15,3741.36,1103.54
ORD-10580,20/07/2023,21/07/2023,First Class,ayesha raza,Home Office,SOUTH,Karachi,Furniture,Tables,Corner Table,4,278.04,0,1112.16,38.73
ORD-10382,17/07/2024,21/07/2024,Same Day,Bilal Butt,Corporate,north,Islamabad,Technology,Machines,Laser Printer,12,50.92,0,611.04,2.91
ORD-10889,21/07/2023,24/07/2023,First Class,Fatima Raza,Home Office, West,Quetta,Technology,Machines,Shredder,11,34.39,0.2,378.29,-38.05
ORD-10818,13/10/2024,20/10/2024,First Class,Hassan Ansari,Consumer,NORTH,Islamabad,Office Supplies,Paper,Notebook,4,702.7,0,2810.8,910.53
ORD-10344,12/11/2024,14/11/2024,Second Class,Ali Ansari,Corporate, West,Peshawar,Office Supplies,Paper,Notebook,9,114.32,0.1,1028.88,174.15
ORD-10903,24/07/2023,29/07/2023,Standard Class,Tariq Ansari,Home Office, North,Lahore,Office Supplies,Labels,Shipping Labels,5,622.17,0,3110.85,734.32
ORD-11182,15/04/2023,16/04/2023,Same Day,Faisal Sheikh,Home Office,central,Multan,Office Supplies,Binders,3-Ring Binder,9,881.69,,7935.21,-665.14
ORD-10378,08/08/2024,13/08/2024,Same Day,Usman Ansari,Home Office,Central,Multan,Office Supplies,Art,Marker Set,9,359.07,,3231.63,-421.32
ORD-10089,27/06/2024,29/06/2024,Standard Class,Omar Raza,Home Office, West,Peshawar,Office Supplies,Paper,Sticky Notes,10,538.62,0,5386.2,-388.94
ORD-10924,10/07/2023,13/07/2023,Standard Class,Hina Ansari,Home Office,,Gujranwala,Technology,Phones,Cordless Phone,5,61.49,0,307.45,19.45
ORD-10601,20/04/2024,24/04/2024,Standard Class,Sana Butt,Home Office,West,Quetta,Technology,Machines,Shredder,8,739.28,0.3,5914.24,-409.96
ORD-10213,24/11/2023,27/11/2023,First Class,Usman Ansari,Corporate,Nort,Islamabad,Furniture,Chairs,Mesh Task Chair,1,858.9,0,858.9,247.79
ORD-10332,08/10/2024,10/10/2024,First Class,Sara Butt,Home Office,SOUTH,Hyderabad,Technology,Copiers,Desktop Copier,6,209.26,0,1255.56,221.61
ORD-10133,10/04/2023,14/04/2023,Same Day,Rabia Khan,Home Office,east,Gujranwala,Furniture,Tables,Corner Table,1,39.83,0.2,39.83,0.66
ORD-10346,18/08/2024,25/08/2024,Standard Class,Imran Malik,Corporate,west,Peshawar,Furniture,Tables,Rectangular Desk,11,558.69,0.3,6145.59,999.06
ORD-10926,07/06/2024,09/06/2024,First Class,adeel butt,Home Office,south,Karachi,Furniture,Bookcases,Corner Bookcase,10,774.63,0.15,7746.3,-979.93
ORD-10007,13/08/2023,15/08/2023,Same Day,Hassan Iqbal,Home Office,Centeral,Multan,Furniture,Chairs,Mesh Task Chair,10,61.86,0.1,618.6,91.52
ORD-10907,12/06/2023,19/06/2023,First Class,Faisal Chaudhry,Consumer,Central,Faisalabad,Technology,Machines,Laser Printer,8,408.9,0.2,3271.2,-241.73
ORD-10320,18/02/2024,23/02/2024,First Class,Tariq Malik,Home Office,NORTH,Lahore,Office Supplies,Labels,Address Labels,9,268.36,0,2415.24,607.36
ORD-11084,07/05/2024,13/05/2024,Standard Class,Bilal Iqbal,Corporate,NORTH,Lahore,Office Supplies,Art,Pen Set,8,880.63,0,7045.04,2245.94
ORD-10187,15/04/2023,22/04/2023,First Class,Ayesha Chaudhry,Home Office,central,Faisalabad,Office Supplies,Paper,Sticky Notes,11,777.06,0.15,8547.66,2846.01
ORD-10634,09/03/2024,12/03/2024,First Class,Nida Khan,Consumer,EAST,Sialkot,Technology,Machines,Laser Printer,9,767.86,0,6910.74,
ORD-10552,25/12/2024,26/12/2024,Same Day,Adeel Ansari,Home Office,CENTRAL,Multan,Technology,Phones,Smartphone X200,10,683.07,0.15,6830.7,757.37
ORD-10304,23/01/2024,26/01/2024,Standard Class,Nida Raza,Home Office,Central,Faisalabad,Office Supplies,Paper,Notebook,6,440.74,0.1,2644.44,776.37
ORD-10031,29/04/2024,06/05/2024,Second Class,Usman Chaudhry,Corporate,South,Hyderabad,Technology,Accessories,USB Cable,4,726.87,0,2907.48,-400.61
ORD-10899,06/01/2023,13/01/2023,First Class,Zara Khan,Corporate,West,Peshawar,Office Supplies,Paper,Sticky Notes,12,185.98,0.2,2231.76,464.96
ORD-10684,15/02/2023,16/02/2023,First Class,Ahmed Sheikh,Consumer,CENTRAL,Multan,Technology,Copiers,Desktop Copier,1,207.87,0.1,207.87,-15.86
ORD-11106,21/08/2023,28/08/2023,First Class,Ali Khan,Home Office, West,Peshawar,Office Supplies,Storage,Storage Box,8,173.33,0.15,1386.64,38.42
ORD-10240,20/08/2023,27/08/2023,Standard Class,Kamran Ansari,Corporate,EAST,Sialkot,Furniture,Chairs,Executive Leather Chair,7,873.78,0.15,6116.46,-221.68
ORD-10067,11/12/2024,14/12/2024,Second Class,Kamran Iqbal,Consumer,North,Islamabad,Furniture,Bookcases,Wall-Mount Bookcase,3,223.56,0.1,670.68,89.18
ORD-10174,04/01/2024,11/01/2024,First Class,sana ansari,Home Office,East,Sialkot,Furniture,Tables,Corner Table,9,463.63,0,4172.67,-571.11
ORD-10766,17/12/2024,22/12/2024,Standard Class,Ayesha Qureshi,Corporate, South ,Hyderabad,Office Supplies,Storage,Storage Bin,8,333.77,0,2670.16,121.74
ORD-10838,27/07/2024,31/07/2024,Same Day,Hassan Khan,Consumer,WEST,Quetta,Technology,Copiers,Multifunction Copier,6,770.56,0.3,4623.36,855.41
ORD-10245,26/06/2023,29/06/2023,Standard Class,Usman Khan,Corporate,west,Peshawar,Furniture,Furnishings,Wall Clock,12,430.32,0,5163.84,1541.49
ORD-10056,12/08/2024,17/08/2024,Same Day,Rabia Farooq,Consumer,NORTH,Rawalpindi,Furniture,Tables,Corner Table,5,167.43,0.15,837.15,56.88
ORD-10630,31/03/2023,03/04/2023,Standard Class,Tariq Sheikh,Consumer,Centeral,Multan,Office Supplies,Binders,View Binder,-4,194.42,0.3,777.68,250.49
ORD-10583,25/03/2023,01/04/2023,Same Day,Imran Ansari,Home Office,West,Quetta,Technology,Copiers,Multifunction Copier,8,165.2,0.2,1321.6,48.82
ORD-11064,01/04/2024,05/04/2024,Second Class,Kamran Chaudhry,Consumer, North,Islamabad,Office Supplies,Paper,Sticky Notes,8,146.5,0,1172,324.44
ORD-10145,17/07/2023,24/07/2023,Second Class,Hassan Khan,Consumer,NORTH,Lahore,Technology,Copiers,Multifunction Copier,12,306.72,0,3680.64,492.8
ORD-10090,25/03/2023,28/03/2023,,Zara Sheikh,Home Office, West,Peshawar,Technology,Copiers,Multifunction Copier,9,106.87,0.1,961.83,-90.95
ORD-11156,08/04/2023,12/04/2023,Second Class,Ahmed Khan,Home Office,Centeral,Multan,Furniture,Tables,Rectangular Desk,10,100.54,0.3,1005.4,57.82
ORD-10392,20/05/2023,24/05/2023,Standard Class,Ali Ansari,Consumer, South ,Hyderabad,Office Supplies,Art,Highlighter Pack,5,510.62,0.2,2553.1,19.79
ORD-10920,19/05/2024,25/05/2024,Standard Class,Usman Malik,Consumer,central,Multan,Furniture,Tables,Rectangular Desk,12,89.84,0.1,1078.08,-9.54
ORD-10682,12/09/2023,19/09/2023,Second Class,Ayesha Ansari,Consumer,NORTH,,Technology,Phones,Smartphone X200,12,737.34,0.3,8848.08,1802.6
ORD-10310,09/04/2023,11/04/2023,Same Day,Bilal Qureshi,Home Office,West,Quetta,Furniture,Furnishings,Floor Mat,9,745.63,0.3,6710.67,1270.19
ORD-10359,05/04/2023,10/04/2023,,Hassan Farooq,Consumer,west,Quetta,Technology,Accessories,Wireless Mouse,12,634.05,0.3,7608.6,2311.7
ORD-10093,20/01/2023,24/01/2023,Same Day,Faisal Chaudhry,Home Office,NORTH,Rawalpindi,Office Supplies,Labels,Shipping Labels,2,367.5,0,735,-47.09
ORD-11038,01/08/2024,05/08/2024,Standard Class,Rabia Farooq,Corporate,Central,Faisalabad,Technology,Phones,Cordless Phone,3,812.52,0,2437.56,674.66
ORD-11063,06/09/2024,10/09/2024,Same Day,Ahmed Iqbal,Home Office,Nort,Lahore,Technology,Phones,Office Desk Phone,10,313.94,0.1,3139.4,-438.74
ORD-10376,01/02/2024,05/02/2024,Second Class,Faisal Khan,Consumer,west,Quetta,Furniture,Tables,Round Conference Table,5,855.43,0,4277.15,946.03
ORD-10243,10/03/2023,11/03/2023,Second Class,Ahmed Qureshi,Consumer, West,Peshawar,Office Supplies,Labels,Shipping Labels,10,472.69,0.1,4726.9,-443.1
